Module,Part,Question,comment,Program,Qn,section,module,C_N,Score,Description
Four,Organizational Technology & Operations,Q5. Employees receive adequate training and support to use technology effectively in their role,"ROM: ""MET support (M&E provides technical assistance for all IPs).""
AIC: ""Everyone receives training, the staff/physician have come to appreciate the automation of these.""
AIC: ""ICT is well versed and can manage the IT capabilities.""",AIC,5,2,4,4_2_5,3,Receive regular training that cover essential technological functions
Four,Organizational Technology & Operations,Q6. The physical space is adequate for effective implementation of our work-related responsibilities,,ROM,6,2,4,4_2_6,4,Facilitates effective task implementation with functional standards
Four,Organizational Technology & Operations,Q6. The physical space is adequate for effective implementation of our work-related responsibilities,,UCMB,6,2,4,4_2_6,5,"Work areas are spacious, well-lit, provide for privacy and also allows for collaborative spaces for teamwork"
Four,Organizational Technology & Operations,Q6. The physical space is adequate for effective implementation of our work-related responsibilities,,UPMB,6,2,4,4_2_6,2,"Meets very basic needs, existing limitations "
Four,Organizational Technology & Operations,Q6. The physical space is adequate for effective implementation of our work-related responsibilities,,UMMB,6,2,4,4_2_6,2,"Meets very basic needs, existing limitations "
Four,Organizational Technology & Operations,Q6. The physical space is adequate for effective implementation of our work-related responsibilities,,AIC,6,2,4,4_2_6,3,"Functional work space, adequately supports work activities "
Four,Data Use For Decision-Making,Q1. Organization has and uses data management tools,"ROM: ""We are able to access the patient data for decision making.""
UCMB: ""Data management tools don’t belong to us, they belong to the MOH or PEPFAR.""
UPMB: ""All systems are able to support data and data analysis.""
AIC: ""We have data management tools from MOH and PEPFAR.""",ROM,1,3,4,4_3_1,5,Suite of advanced data management tools that are fully integrated into its operations
Four,Data Use For Decision-Making,Q1. Organization has and uses data management tools,"ROM: ""We are able to access the patient data for decision making.""
UCMB: ""Data management tools don’t belong to us, they belong to the MOH or PEPFAR.""
UPMB: ""All systems are able to support data and data analysis.""
AIC: ""We have data management tools from MOH and PEPFAR.""",UCMB,1,3,4,4_3_1,3,Average data management tools that it uses to support some aspects of its operations 
Four,Data Use For Decision-Making,Q1. Organization has and uses data management tools,"ROM: ""We are able to access the patient data for decision making.""
UCMB: ""Data management tools don’t belong to us, they belong to the MOH or PEPFAR.""
UPMB: ""All systems are able to support data and data analysis.""
AIC: ""We have data management tools from MOH and PEPFAR.""",UPMB,1,3,4,4_3_1,5,Suite of advanced data management tools that are fully integrated into its operations
Four,Data Use For Decision-Making,Q1. Organization has and uses data management tools,"ROM: ""We are able to access the patient data for decision making.""
UCMB: ""Data management tools don’t belong to us, they belong to the MOH or PEPFAR.""
UPMB: ""All systems are able to support data and data analysis.""
AIC: ""We have data management tools from MOH and PEPFAR.""",UMMB,1,3,4,4_3_1,2,Access to basic data management tools but lacking in some areas
Four,Data Use For Decision-Making,Q1. Organization has and uses data management tools,"ROM: ""We are able to access the patient data for decision making.""
UCMB: ""Data management tools don’t belong to us, they belong to the MOH or PEPFAR.""
UPMB: ""All systems are able to support data and data analysis.""
AIC: ""We have data management tools from MOH and PEPFAR.""",AIC,1,3,4,4_3_1,4,"Comprehensive set of data management tools, used to support data analysis and operations"
Four,Data Use For Decision-Making,Q2. What data sources do you use for programmatic decision making?,"ROM: ""Clinical data, finance data.""
UCMB: ""Use the standard MOH tools for all HIV and non-HIV data, also use PEPFAR tools i.e. SIMS, QI tools.""
UPMB: ""Reports, report outcomes, finance data.""
AIC: ""Program data, DATIM, PIS, usually compare data, and also use the hard copy data.""",ROM,2,3,4,4_3_2,4,"The organization uses a moderate range of data sources for decision-making, primarily relying on internal historical data and some external information. "
Four,Data Use For Decision-Making,Q2. What data sources do you use for programmatic decision making?,"ROM: ""Clinical data, finance data.""
UCMB: ""Use the standard MOH tools for all HIV and non-HIV data, also use PEPFAR tools i.e. SIMS, QI tools.""
UPMB: ""Reports, report outcomes, finance data.""
AIC: ""Program data, DATIM, PIS, usually compare data, and also use the hard copy data.""",UCMB,2,3,4,4_3_2,4,"The organization uses a moderate range of data sources for decision-making, primarily relying on internal historical data and some external information. "
Four,Data Use For Decision-Making,Q2. What data sources do you use for programmatic decision making?,"ROM: ""Clinical data, finance data.""
UCMB: ""Use the standard MOH tools for all HIV and non-HIV data, also use PEPFAR tools i.e. SIMS, QI tools.""
UPMB: ""Reports, report outcomes, finance data.""
AIC: ""Program data, DATIM, PIS, usually compare data, and also use the hard copy data.""",UPMB,2,3,4,4_3_2,4,"The organization uses a moderate range of data sources for decision-making, primarily relying on internal historical data and some external information. "
Four,Data Use For Decision-Making,Q2. What data sources do you use for programmatic decision making?,"ROM: ""Clinical data, finance data.""
UCMB: ""Use the standard MOH tools for all HIV and non-HIV data, also use PEPFAR tools i.e. SIMS, QI tools.""
UPMB: ""Reports, report outcomes, finance data.""
AIC: ""Program data, DATIM, PIS, usually compare data, and also use the hard copy data.""",UMMB,2,3,4,4_3_2,3,"Uses the existing data to make decisions whenever possible, but not consistently"
Four,Data Use For Decision-Making,Q2. What data sources do you use for programmatic decision making?,"ROM: ""Clinical data, finance data.""
UCMB: ""Use the standard MOH tools for all HIV and non-HIV data, also use PEPFAR tools i.e. SIMS, QI tools.""
UPMB: ""Reports, report outcomes, finance data.""
AIC: ""Program data, DATIM, PIS, usually compare data, and also use the hard copy data.""",AIC,2,3,4,4_3_2,5,"The organization leverages a wide variety of data sources for decision-making, including internal data (e.g., operational, financial), external data (e.g., trends, benchmarks), and real-time data analytics. "
Four,Data Use For Decision-Making,"Q3. How is data collected, organized, managed within the org?","ROM: ""Data comes from the EMR, other data that is at the facility not entered in EMR (registers).""
UCMB: ""Much of the data is collected, by the health facilities, use paper and electronic base.""
UPMB: ""Data management tools are in place.""
AIC: ""We have data management tools.""",ROM,3,3,4,4_3_3,4,"There is a standard process to data collection, this is followed and known by everyone, while some data is collected manually there are processes with some automated systems "
Four,Data Use For Decision-Making,"Q3. How is data collected, organized, managed within the org?","ROM: ""Data comes from the EMR, other data that is at the facility not entered in EMR (registers).""
UCMB: ""Much of the data is collected, by the health facilities, use paper and electronic base.""
UPMB: ""Data management tools are in place.""
AIC: ""We have data management tools.""",UCMB,3,3,4,4_3_3,4,"There is a standard process to data collection, this is followed and known by everyone, while some data is collected manually there are processes with some automated systems "
Four,Data Use For Decision-Making,"Q3. How is data collected, organized, managed within the org?","ROM: ""Data comes from the EMR, other data that is at the facility not entered in EMR (registers).""
UCMB: ""Much of the data is collected, by the health facilities, use paper and electronic base.""
UPMB: ""Data management tools are in place.""
AIC: ""We have data management tools.""",UPMB,3,3,4,4_3_3,5,"The organization employs advanced, systematic methods for data collection, utilizing both manual and automated tools to gather a wide range of data types from various sources."
Four,Data Use For Decision-Making,"Q3. How is data collected, organized, managed within the org?","ROM: ""Data comes from the EMR, other data that is at the facility not entered in EMR (registers).""
UCMB: ""Much of the data is collected, by the health facilities, use paper and electronic base.""
UPMB: ""Data management tools are in place.""
AIC: ""We have data management tools.""",UMMB,3,3,4,4_3_3,3,"The organization has established procedures for data collection, primarily relying on manual "
Four,Data Use For Decision-Making,"Q3. How is data collected, organized, managed within the org?","ROM: ""Data comes from the EMR, other data that is at the facility not entered in EMR (registers).""
UCMB: ""Much of the data is collected, by the health facilities, use paper and electronic base.""
UPMB: ""Data management tools are in place.""
AIC: ""We have data management tools.""",AIC,3,3,4,4_3_3,4,"There is a standard process to data collection, this is followed and known by everyone, while some data is collected manually there are processes with some automated systems "
Four,Data Use For Decision-Making,Q4. How are these metrics used to assess program effectiveness and efficiency?,"ROM: ""The assessment of program performance- every week we have a review with CDC.""
UCMB: ""A program area, uses a targeted indicator, which is set on a quarterly basis.""
UPMB: ""We use KPI for all program areas.""
AIC: ""We have targets and we look at the results that the intervention is giving us.""",ROM,4,3,4,4_3_4,5,"The organization employs a comprehensive set of well-defined, relevant metrics that are closely aligned with its strategic goals and objectives."
Four,Data Use For Decision-Making,Q4. How are these metrics used to assess program effectiveness and efficiency?,"ROM: ""The assessment of program performance- every week we have a review with CDC.""
UCMB: ""A program area, uses a targeted indicator, which is set on a quarterly basis.""
UPMB: ""We use KPI for all program areas.""
AIC: ""We have targets and we look at the results that the intervention is giving us.""",UCMB,4,3,4,4_3_4,4,"Comprehensive set of metrics used to assess program effectiveness, consistently reviewed and revised"
Four,Data Use For Decision-Making,Q4. How are these metrics used to assess program effectiveness and efficiency?,"ROM: ""The assessment of program performance- every week we have a review with CDC.""
UCMB: ""A program area, uses a targeted indicator, which is set on a quarterly basis.""
UPMB: ""We use KPI for all program areas.""
AIC: ""We have targets and we look at the results that the intervention is giving us.""",UPMB,4,3,4,4_3_4,5,"The organization employs a comprehensive set of well-defined, relevant metrics that are closely aligned with its strategic goals and objectives."
Four,Data Use For Decision-Making,Q4. How are these metrics used to assess program effectiveness and efficiency?,"ROM: ""The assessment of program performance- every week we have a review with CDC.""
UCMB: ""A program area, uses a targeted indicator, which is set on a quarterly basis.""
UPMB: ""We use KPI for all program areas.""
AIC: ""We have targets and we look at the results that the intervention is giving us.""",UMMB,4,3,4,4_3_4,3,"The organization uses a set of basic metrics to assess program effectiveness and efficiency, but this isn_ consistently done"
Four,Data Use For Decision-Making,Q4. How are these metrics used to assess program effectiveness and efficiency?,"ROM: ""The assessment of program performance- every week we have a review with CDC.""
UCMB: ""A program area, uses a targeted indicator, which is set on a quarterly basis.""
UPMB: ""We use KPI for all program areas.""
AIC: ""We have targets and we look at the results that the intervention is giving us.""",AIC,4,3,4,4_3_4,5,"The organization employs a comprehensive set of well-defined, relevant metrics that are closely aligned with its strategic goals and objectives."
Four,Data Use For Decision-Making,"Q5. Are there established protocols for ensuring data accuracy, reliability, and integrity?","ROM: ""We drafted our own data management protocol.""
UCMB: ""We don’t have customized documentation.""
UPMB: ""We have data protocols and indicator definitions.""",ROM,5,3,4,4_3_5,5,"The organization has robust protocols for data accuracy, reliability, and integrity, these protocols are used and available for review"
Four,Data Use For Decision-Making,"Q5. Are there established protocols for ensuring data accuracy, reliability, and integrity?","ROM: ""We drafted our own data management protocol.""
UCMB: ""We don’t have customized documentation.""
UPMB: ""We have data protocols and indicator definitions.""",UCMB,5,3,4,4_3_5,3,"Protocols exists but not always used, data governance exists with some auditing of data quality and management "
Four,Data Use For Decision-Making,"Q5. Are there established protocols for ensuring data accuracy, reliability, and integrity?","ROM: ""We drafted our own data management protocol.""
UCMB: ""We don’t have customized documentation.""
UPMB: ""We have data protocols and indicator definitions.""",UPMB,5,3,4,4_3_5,5,"The organization has robust protocols for data accuracy, reliability, and integrity, these protocols are used and available for review"
Four,Data Use For Decision-Making,"Q5. Are there established protocols for ensuring data accuracy, reliability, and integrity?","ROM: ""We drafted our own data management protocol.""
UCMB: ""We don’t have customized documentation.""
UPMB: ""We have data protocols and indicator definitions.""",UMMB,5,3,4,4_3_5,2,"Few protocols exist for ensuring data accuracy, reliability, and integrity, but these may not cover all aspects of data management or may be inconsistently applied. These are available for review"
Four,Data Use For Decision-Making,"Q5. Are there established protocols for ensuring data accuracy, reliability, and integrity?","ROM: ""We drafted our own data management protocol.""
UCMB: ""We don’t have customized documentation.""
UPMB: ""We have data protocols and indicator definitions.""",AIC,5,3,4,4_3_5,5,"The organization has robust protocols for data accuracy, reliability, and integrity, these protocols are used and available for review"
Four,Data Use For Decision-Making,Q6. How frequently is data analyzed to inform programmatic decisions?,"ROM: ""See above, weekly, monthly, quarterly.""
UCMB: ""We don’t do this regularly, weekly for some thematic areas.""
UPMB: ""The turn around time is on a weekly basis.""
AIC: ""Daily data analysis is done to inform programming.""",ROM,6,3,4,4_3_6,5,"Data analysis is a continuous and integral part of the decision-making process, data is collected and analyzed in real-time or near-real-time, ensuring that programmatic decisions are informed by the most current information available."
Four,Data Use For Decision-Making,Q6. How frequently is data analyzed to inform programmatic decisions?,"ROM: ""See above, weekly, monthly, quarterly.""
UCMB: ""We don’t do this regularly, weekly for some thematic areas.""
UPMB: ""The turn around time is on a weekly basis.""
AIC: ""Daily data analysis is done to inform programming.""",UCMB,6,3,4,4_3_6,4,"Data analysis occurs regularly and integrated into some decision-making processes. Analysis is scheduled (e.g., monthly or quarterly), providing a basis for programmatic decisions"
Four,Data Use For Decision-Making,Q6. How frequently is data analyzed to inform programmatic decisions?,"ROM: ""See above, weekly, monthly, quarterly.""
UCMB: ""We don’t do this regularly, weekly for some thematic areas.""
UPMB: ""The turn around time is on a weekly basis.""
AIC: ""Daily data analysis is done to inform programming.""",UPMB,6,3,4,4_3_6,5,"Data analysis is a continuous and integral part of the decision-making process, data is collected and analyzed in real-time or near-real-time, ensuring that programmatic decisions are informed by the most current information available."
Four,Data Use For Decision-Making,Q6. How frequently is data analyzed to inform programmatic decisions?,"ROM: ""See above, weekly, monthly, quarterly.""
UCMB: ""We don’t do this regularly, weekly for some thematic areas.""
UPMB: ""The turn around time is on a weekly basis.""
AIC: ""Daily data analysis is done to inform programming.""",UMMB,6,3,4,4_3_6,2,"Data analysis is infrequent and not systematic, occurs on an ad hoc basis, often in response to specific issues rather than as part of a planned, strategic approach.  "
Four,Data Use For Decision-Making,Q6. How frequently is data analyzed to inform programmatic decisions?,"ROM: ""See above, weekly, monthly, quarterly.""
UCMB: ""We don’t do this regularly, weekly for some thematic areas.""
UPMB: ""The turn around time is on a weekly basis.""
AIC: ""Daily data analysis is done to inform programming.""",AIC,6,3,4,4_3_6,4,"Data analysis occurs regularly and integrated into some decision-making processes. Analysis is scheduled (e.g., monthly or quarterly), providing a basis for programmatic decisions"
Four,Data Use For Decision-Making,Q7. There are trained staff members responsible for data analysis and interpretation,"ROM: ""Adequate- not everyone is at the same place, but we encourage use of data at every level.""
AIC: ""We have 8 staff members who are specifically trained and well grounded.""",ROM,7,3,4,4_3_7,4,Most staff are trained in data analysis and are able to contribute to decision-making
Four,Data Use For Decision-Making,Q7. There are trained staff members responsible for data analysis and interpretation,"ROM: ""Adequate- not everyone is at the same place, but we encourage use of data at every level.""
AIC: ""We have 8 staff members who are specifically trained and well grounded.""",UCMB,7,3,4,4_3_7,3,Some staff trained and are responsible for data analysis and interpretation but no standardized way in  contributing to decision-making processes
Four,Data Use For Decision-Making,Q7. There are trained staff members responsible for data analysis and interpretation,"ROM: ""Adequate- not everyone is at the same place, but we encourage use of data at every level.""
AIC: ""We have 8 staff members who are specifically trained and well grounded.""",UPMB,7,3,4,4_3_7,5,"Dedicated team of trained data staff working closely with decision-makers to provide timely, accurate, and actionable insights from data"
Four,Data Use For Decision-Making,Q7. There are trained staff members responsible for data analysis and interpretation,"ROM: ""Adequate- not everyone is at the same place, but we encourage use of data at every level.""
AIC: ""We have 8 staff members who are specifically trained and well grounded.""",UMMB,7,3,4,4_3_7,3,Some staff trained and are responsible for data analysis and interpretation but no standardized way in  contributing to decision-making processes
Four,Data Use For Decision-Making,Q7. There are trained staff members responsible for data analysis and interpretation,"ROM: ""Adequate- not everyone is at the same place, but we encourage use of data at every level.""
AIC: ""We have 8 staff members who are specifically trained and well grounded.""",AIC,7,3,4,4_3_7,5,"Dedicated team of trained data staff working closely with decision-makers to provide timely, accurate, and actionable insights from data"
Four,Data Use For Decision-Making,Q8. Are stakeholders provided with opportunities to contribute insights and perspectives based on data?,"ROM: ""Yes, this is done through the stakeholder meetings.""
UCMB: ""We hold annual partner’s forums, we interact with our stakeholders, clients, faith leaders.""
UPMB: ""On a weekly basis we have dashboards going out to the facilities.""
AIC: ""We have a variety of stakeholders.""",ROM,8,3,4,4_3_8,5,"Actively encourages and facilitates regular stakeholder engagement in data analysis and decision-making processes, hosts regular data discussion meetings with feedback mechanisms in place"
Four,Data Use For Decision-Making,Q8. Are stakeholders provided with opportunities to contribute insights and perspectives based on data?,"ROM: ""Yes, this is done through the stakeholder meetings.""
UCMB: ""We hold annual partner’s forums, we interact with our stakeholders, clients, faith leaders.""
UPMB: ""On a weekly basis we have dashboards going out to the facilities.""
AIC: ""We have a variety of stakeholders.""",UCMB,8,3,4,4_3_8,5,"Actively encourages and facilitates regular stakeholder engagement in data analysis and decision-making processes, hosts regular data discussion meetings with feedback mechanisms in place"
Four,Data Use For Decision-Making,Q8. Are stakeholders provided with opportunities to contribute insights and perspectives based on data?,"ROM: ""Yes, this is done through the stakeholder meetings.""
UCMB: ""We hold annual partner’s forums, we interact with our stakeholders, clients, faith leaders.""
UPMB: ""On a weekly basis we have dashboards going out to the facilities.""
AIC: ""We have a variety of stakeholders.""",UPMB,8,3,4,4_3_8,5,"Actively encourages and facilitates regular stakeholder engagement in data analysis and decision-making processes, hosts regular data discussion meetings with feedback mechanisms in place"
Four,Data Use For Decision-Making,Q8. Are stakeholders provided with opportunities to contribute insights and perspectives based on data?,"ROM: ""Yes, this is done through the stakeholder meetings.""
UCMB: ""We hold annual partner’s forums, we interact with our stakeholders, clients, faith leaders.""
UPMB: ""On a weekly basis we have dashboards going out to the facilities.""
AIC: ""We have a variety of stakeholders.""",UMMB,8,3,4,4_3_8,4,"Provides some opportunities for stakeholders to engage with data, with structured feedback processes"
Four,Data Use For Decision-Making,Q8. Are stakeholders provided with opportunities to contribute insights and perspectives based on data?,"ROM: ""Yes, this is done through the stakeholder meetings.""
UCMB: ""We hold annual partner’s forums, we interact with our stakeholders, clients, faith leaders.""
UPMB: ""On a weekly basis we have dashboards going out to the facilities.""
AIC: ""We have a variety of stakeholders.""",AIC,8,3,4,4_3_8,5,"Actively encourages and facilitates regular stakeholder engagement in data analysis and decision-making processes, hosts regular data discussion meetings with feedback mechanisms in place"
Four,Data Use For Decision-Making,Q9. The organization is responsive to changes in data trends or emerging issues.,"ROM: ""Yes, able to assess data trends and emerging issues.""
UCMB: ""Ministry and PEPFAR do surveillance, we are versatile.""",ROM,9,3,4,4_3_9,4,"Comprehensive level of responsiveness to change, incorporating all key staff in the process"
Four,Data Use For Decision-Making,Q9. The organization is responsive to changes in data trends or emerging issues.,"ROM: ""Yes, able to assess data trends and emerging issues.""
UCMB: ""Ministry and PEPFAR do surveillance, we are versatile.""",UCMB,9,3,4,4_3_9,3,"Moderate level of responsiveness to changes in data trends and emerging issues, regularly reviews data reports and tracks key metrics"
Four,Data Use For Decision-Making,Q9. The organization is responsive to changes in data trends or emerging issues.,"ROM: ""Yes, able to assess data trends and emerging issues.""
UCMB: ""Ministry and PEPFAR do surveillance, we are versatile.""",UPMB,9,3,4,4_3_9,5,"Exceptional responsiveness, continuously monitors key performance indicators and external data sources to identify shifts"
Four,Data Use For Decision-Making,Q9. The organization is responsive to changes in data trends or emerging issues.,"ROM: ""Yes, able to assess data trends and emerging issues.""
UCMB: ""Ministry and PEPFAR do surveillance, we are versatile.""",UMMB,9,3,4,4_3_9,4,"Comprehensive level of responsiveness to change, incorporating all key staff in the process"
Four,Data Use For Decision-Making,Q9. The organization is responsive to changes in data trends or emerging issues.,"ROM: ""Yes, able to assess data trends and emerging issues.""
UCMB: ""Ministry and PEPFAR do surveillance, we are versatile.""",AIC,9,3,4,4_3_9,5,"Exceptional responsiveness, continuously monitors key performance indicators and external data sources to identify shifts"
Four,Data Use For Decision-Making,"Q10. Does the organization have evaluations of its projects and programs? If so, how often? Were evaluations internal or external?","ROM: ""For this co-Ag we will plan to have 3 evaluations (baseline, mid, end).""
UCMB: ""There is a plan to do an evaluation, we do performance reviews.""",ROM,10,3,4,4_3_10,3,Some internal and external evaluations conducted
Four,Data Use For Decision-Making,"Q10. Does the organization have evaluations of its projects and programs? If so, how often? Were evaluations internal or external?","ROM: ""For this co-Ag we will plan to have 3 evaluations (baseline, mid, end).""
UCMB: ""There is a plan to do an evaluation, we do performance reviews.""",UCMB,10,3,4,4_3_10,4,Both internal and external evaluations conducted 
Four,Data Use For Decision-Making,"Q10. Does the organization have evaluations of its projects and programs? If so, how often? Were evaluations internal or external?","ROM: ""For this co-Ag we will plan to have 3 evaluations (baseline, mid, end).""
UCMB: ""There is a plan to do an evaluation, we do performance reviews.""",UPMB,10,3,4,4_3_10,5,Both internal and external evaluations conducted and findings used to inform and adjust implementation
Four,Data Use For Decision-Making,"Q10. Does the organization have evaluations of its projects and programs? If so, how often? Were evaluations internal or external?","ROM: ""For this co-Ag we will plan to have 3 evaluations (baseline, mid, end).""
UCMB: ""There is a plan to do an evaluation, we do performance reviews.""",UMMB,10,3,4,4_3_10,4,Both internal and external evaluations conducted 
Four,Data Use For Decision-Making,"Q10. Does the organization have evaluations of its projects and programs? If so, how often? Were evaluations internal or external?","ROM: ""For this co-Ag we will plan to have 3 evaluations (baseline, mid, end).""
UCMB: ""There is a plan to do an evaluation, we do performance reviews.""",AIC,10,3,4,4_3_10,4,Both internal and external evaluations conducted 
Four,Data Use For Decision-Making,Q11. Are evaluation findings shared widely with the organization?,,ROM,11,3,4,4_3_11,4,All evaluation findings shared with all relevant team members
Four,Data Use For Decision-Making,Q11. Are evaluation findings shared widely with the organization?,,UCMB,11,3,4,4_3_11,5,All evaluation findings shared with all relevant team members and used to inform implementation
Four,Data Use For Decision-Making,Q11. Are evaluation findings shared widely with the organization?,,UPMB,11,3,4,4_3_11,5,All evaluation findings shared with all relevant team members and used to inform implementation
Four,Data Use For Decision-Making,Q11. Are evaluation findings shared widely with the organization?,,UMMB,11,3,4,4_3_11,4,All evaluation findings shared with all relevant team members
Four,Data Use For Decision-Making,Q11. Are evaluation findings shared widely with the organization?,,AIC,11,3,4,4_3_11,4,All evaluation findings shared with all relevant team members
Four,Data Use For Decision-Making,Q12. Do staff have a good ability to review the quality of evaluations and address the findings and recommendations in existing and new programs?,,ROM,12,3,4,4_3_12,4,"All relevant staff have capacity to review quality of evaluation and findings, and address recommendations in existing programs"
Four,Data Use For Decision-Making,Q12. Do staff have a good ability to review the quality of evaluations and address the findings and recommendations in existing and new programs?,,UCMB,12,3,4,4_3_12,2,Some relevant staff have capacity to review quality of evaluations and findings
Four,Data Use For Decision-Making,Q12. Do staff have a good ability to review the quality of evaluations and address the findings and recommendations in existing and new programs?,,UPMB,12,3,4,4_3_12,5,"All relevant staff have capacity to review quality of evaluation and findings, and address recommendations in existing and new programs"
Four,Data Use For Decision-Making,Q12. Do staff have a good ability to review the quality of evaluations and address the findings and recommendations in existing and new programs?,,UMMB,12,3,4,4_3_12,4,"All relevant staff have capacity to review quality of evaluation and findings, and address recommendations in existing programs"
Four,Data Use For Decision-Making,Q12. Do staff have a good ability to review the quality of evaluations and address the findings and recommendations in existing and new programs?,,AIC,12,3,4,4_3_12,3,All relevant staff have capacity to review quality of evaluation and findings
Five,Stakeholder Involvement,Q1. Stakeholders are actively involved in project design and program implementation.,"ROM: ""Yes for CDC and KCCA, rather limited for MOH. Also, stakeholders are there for implementation, not design.""
UCMB: ""They don't get chances to engage stakeholders during proposal development, but they do consult after the award.""
UPMB: ""For program design, they conduct a baseline assessment with beneficiaries and stakeholders.""
UMMB: ""Because they are the sub – they have shown great progress – in the beginning they used to ask for help even with writing the work plan, but they are getting better over time.""",ROM,1,1,5,5_1_1,4,Full involvement with some opportunity for feedback
Five,Stakeholder Involvement,Q1. Stakeholders are actively involved in project design and program implementation.,"ROM: ""Yes for CDC and KCCA, rather limited for MOH. Also, stakeholders are there for implementation, not design.""
UCMB: ""They don't get chances to engage stakeholders during proposal development, but they do consult after the award.""
UPMB: ""For program design, they conduct a baseline assessment with beneficiaries and stakeholders.""
UMMB: ""Because they are the sub – they have shown great progress – in the beginning they used to ask for help even with writing the work plan, but they are getting better over time.""",UCMB,1,1,5,5_1_1,3,Moderate level of involvement
Five,Stakeholder Involvement,Q1. Stakeholders are actively involved in project design and program implementation.,"ROM: ""Yes for CDC and KCCA, rather limited for MOH. Also, stakeholders are there for implementation, not design.""
UCMB: ""They don't get chances to engage stakeholders during proposal development, but they do consult after the award.""
UPMB: ""For program design, they conduct a baseline assessment with beneficiaries and stakeholders.""
UMMB: ""Because they are the sub – they have shown great progress – in the beginning they used to ask for help even with writing the work plan, but they are getting better over time.""",UPMB,1,1,5,5_1_1,4,Full involvement with some opportunity for feedback
Five,Stakeholder Involvement,Q1. Stakeholders are actively involved in project design and program implementation.,"ROM: ""Yes for CDC and KCCA, rather limited for MOH. Also, stakeholders are there for implementation, not design.""
UCMB: ""They don't get chances to engage stakeholders during proposal development, but they do consult after the award.""
UPMB: ""For program design, they conduct a baseline assessment with beneficiaries and stakeholders.""
UMMB: ""Because they are the sub – they have shown great progress – in the beginning they used to ask for help even with writing the work plan, but they are getting better over time.""",UMMB,1,1,5,5_1_1,3,Moderate level of involvement
Five,Stakeholder Involvement,Q1. Stakeholders are actively involved in project design and program implementation.,"ROM: ""Yes for CDC and KCCA, rather limited for MOH. Also, stakeholders are there for implementation, not design.""
UCMB: ""They don't get chances to engage stakeholders during proposal development, but they do consult after the award.""
UPMB: ""For program design, they conduct a baseline assessment with beneficiaries and stakeholders.""
UMMB: ""Because they are the sub – they have shown great progress – in the beginning they used to ask for help even with writing the work plan, but they are getting better over time.""",AIC,1,1,5,5_1_1,4,Full involvement with some opportunity for feedback
Five,Stakeholder Involvement,Q2. Are there clear channels of communication that can be used by stakeholders to raise issues?,"UMMB: ""Quarterly performance review meetings, and sometimes brief their religious leaders on policy changes, etc.""
AIC: ""Have a twitter handle, Facebook and WhatsApp.""",ROM,2,1,5,5_1_2,4, Provides channels for stakeholders to raise issues and are effectively monitored as needed
Five,Stakeholder Involvement,Q2. Are there clear channels of communication that can be used by stakeholders to raise issues?,"UMMB: ""Quarterly performance review meetings, and sometimes brief their religious leaders on policy changes, etc.""
AIC: ""Have a twitter handle, Facebook and WhatsApp.""",UCMB,2,1,5,5_1_2,2,Minimal channels for stakeholders to communicate issues
Five,Stakeholder Involvement,Q2. Are there clear channels of communication that can be used by stakeholders to raise issues?,"UMMB: ""Quarterly performance review meetings, and sometimes brief their religious leaders on policy changes, etc.""
AIC: ""Have a twitter handle, Facebook and WhatsApp.""",UPMB,2,1,5,5_1_2,5,"Established multiple, well-defined channels of communication that are easily accessible to all stakeholders for raising issues"
Five,Stakeholder Involvement,Q2. Are there clear channels of communication that can be used by stakeholders to raise issues?,"UMMB: ""Quarterly performance review meetings, and sometimes brief their religious leaders on policy changes, etc.""
AIC: ""Have a twitter handle, Facebook and WhatsApp.""",UMMB,2,1,5,5_1_2,3,"Provides some channels for stakeholders to raise issues, but these may not be as diverse or as effectively monitored as needed"
Five,Stakeholder Involvement,Q2. Are there clear channels of communication that can be used by stakeholders to raise issues?,"UMMB: ""Quarterly performance review meetings, and sometimes brief their religious leaders on policy changes, etc.""
AIC: ""Have a twitter handle, Facebook and WhatsApp.""",AIC,2,1,5,5_1_2,4, Provides channels for stakeholders to raise issues and are effectively monitored as needed
Five,Stakeholder Involvement,"Q3. Does the org share findings, recommendations of assessments, studies, plans and evaluations with key stakeholders?","ROM: ""Govt trust fund has never happened to date, so KCCA cannot commit funding to support HIV for sustainability.""
UCMB: ""Sharing is not initiated by them, usually by CDC because of the initial years of PEPFAR where people used to hide data.""                                            AIC: ""They involve key stakeholders in implementation – e.g. in Wakiso they are working with AGYW and they get their insights. They also leverage programs and activities that are under the government for sustainability.""",ROM,3,1,5,5_1_3,4,Shares findings with some transparency 
Five,Stakeholder Involvement,"Q3. Does the org share findings, recommendations of assessments, studies, plans and evaluations with key stakeholders?","ROM: ""Govt trust fund has never happened to date, so KCCA cannot commit funding to support HIV for sustainability.""
UCMB: ""Sharing is not initiated by them, usually by CDC because of the initial years of PEPFAR where people used to hide data.""                                            AIC: ""They involve key stakeholders in implementation – e.g. in Wakiso they are working with AGYW and they get their insights. They also leverage programs and activities that are under the government for sustainability.""",UCMB,3,1,5,5_1_3,3,Shares findings and recommendations 
